driver_id,lat,lng,bronx_timestamp
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.742523193359375,-74.00421791622294,2022-04-01T03:46:24.348624Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.741119384765625,-74.0050892178038,2022-04-01T03:46:55.927626Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.741119384765625,-74.00508928543894,2022-04-01T03:47:11.687439Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.74078369140625,-74.00515079213847,2022-04-01T03:47:27.385852Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.740264892578125,-74.00527742815471,2022-04-01T03:47:42.986421Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.740234375,-74.00527785618443,2022-04-01T03:47:58.636547Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.739959716796875,-74.00532358894534,2022-04-01T03:48:14.296214Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73883056640625,-74.00550669435749,2022-04-01T03:48:29.94349Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.737823486328125,-74.00565999687515,2022-04-01T03:48:46.240524Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.737396240234375,-74.00570778000349,2022-04-01T03:49:01.551865Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.737030029296875,-74.00569535713538,2022-04-01T03:49:16.816397Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.736358642578125,-74.00524149852559,2022-04-01T03:49:32.509585Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.735626220703125,-74.00505017246934,2022-04-01T03:49:48.210051Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73516845703125,-74.00490753656365,2022-04-01T03:50:03.952838Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734588623046875,-74.00474846951398,2022-04-01T03:50:19.636477Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734130859375,-74.00461572655298,2022-04-01T03:50:35.344528Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734100341796875,-74.00416049144866,2022-04-01T03:50:51.07832Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734283447265625,-74.00313119341722,2022-04-01T03:51:06.763092Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7342529296875,-74.00311610408203,2022-04-01T03:51:22.419652Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7342529296875,-74.00311610408203,2022-04-01T03:51:38.072522Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734283447265625,-74.00280719461476,2022-04-01T03:51:53.80727Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734283447265625,-74.00261543623175,2022-04-01T03:52:09.501085Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734100341796875,-74.00256246545553,2022-04-01T03:52:24.944182Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73382568359375,-74.00269765671864,2022-04-01T03:52:40.848573Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7342529296875,-74.00296836356121,2022-04-01T03:52:56.466114Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734832763671875,-74.00316747650572,2022-04-01T03:53:12.142492Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73553466796875,-74.00335017917867,2022-04-01T03:53:27.729124Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.736572265625,-74.00366177603834,2022-04-01T03:53:43.458874Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7369384765625,-74.00374083042894,2022-04-01T03:53:59.287032Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7374267578125,-74.00384866820379,2022-04-01T03:54:15.091448Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738006591796875,-74.00388734787796,2022-04-01T03:54:30.78882Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738037109375,-74.0038983041107,2022-04-01T03:54:46.550839Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738037109375,-74.0038983041107,2022-04-01T03:55:02.24208Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738037109375,-74.0038983041107,2022-04-01T03:55:18.001028Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7381591796875,-74.00398130353535,2022-04-01T03:55:34.266087Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738128662109375,-74.00521297706598,2022-04-01T03:55:49.928728Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738128662109375,-74.0054574127581,2022-04-01T03:56:05.563012Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738128662109375,-74.0054574127581,2022-04-01T03:56:21.283662Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738128662109375,-74.0054574127581,2022-04-01T03:56:37.015111Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738128662109375,-74.00548369197216,2022-04-01T03:56:52.806486Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738128662109375,-74.00637672639083,2022-04-01T03:57:08.530394Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738616943359375,-74.00649355973775,2022-04-01T03:57:24.299741Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.739227294921875,-74.00646276654297,2022-04-01T03:57:39.932311Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.739654541015625,-74.00641233326336,2022-04-01T03:57:55.756126Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.739959716796875,-74.0061327131423,2022-04-01T03:58:11.491969Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.740081787109375,-74.00603287119868,2022-04-01T03:58:26.491198Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.740142822265625,-74.00553999499242,2022-04-01T03:58:42.957886Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7401123046875,-74.00548443205221,2022-04-01T03:58:58.759913Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7401123046875,-74.00548443205221,2022-04-01T03:59:14.350355Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7401123046875,-74.00548443205221,2022-04-01T03:59:29.992794Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.739654541015625,-74.00536571669736,2022-04-01T03:59:45.723006Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73956298828125,-74.00537882279176,2022-04-01T04:00:01.446623Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7393798828125,-74.00540944850243,2022-04-01T04:00:17.151058Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.738525390625,-74.00555949574715,2022-04-01T04:00:32.907636Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73760986328125,-74.00569492096403,2022-04-01T04:00:48.61355Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.737213134765625,-74.00575854316192,2022-04-01T04:01:10.23485Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.736480712890625,-74.00527630649296,2022-04-01T04:01:25.335471Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7357177734375,-74.00505643483348,2022-04-01T04:01:40.699662Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73553466796875,-74.00501597132508,2022-04-01T04:01:55.682733Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7354736328125,-74.00500269026482,2022-04-01T04:02:11.277911Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.735382080078125,-74.00497956397818,2022-04-01T04:02:26.952076Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.735382080078125,-74.00497829238087,2022-04-01T04:02:42.658613Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.735382080078125,-74.00497829238087,2022-04-01T04:02:58.474096Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.735107421875,-74.00489173941664,2022-04-01T04:03:14.330774Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734893798828125,-74.00483984889827,2022-04-01T04:03:30.276563Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734527587890625,-74.00473406597338,2022-04-01T04:03:45.329151Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734130859375,-74.00461146118357,2022-04-01T04:04:01.418193Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734130859375,-74.0039602379909,2022-04-01T04:04:17.233466Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.734222412109375,-74.00331745641857,2022-04-01T04:04:32.854943Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7342529296875,-74.00310383633757,2022-04-01T04:04:48.609182Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7342529296875,-74.00310383633757,2022-04-01T04:05:04.182069Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7342529296875,-74.00287572040394,2022-04-01T04:05:19.869742Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73419189453125,-74.00250220389327,2022-04-01T04:05:35.603933Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.733917236328125,-74.00264772043643,2022-04-01T04:05:51.413303Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73370361328125,-74.00277568690758,2022-04-01T04:06:07.115477Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.732757568359375,-74.0033067280269,2022-04-01T04:06:22.847057Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.732177734375,-74.00365604940835,2022-04-01T04:06:38.408363Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.731292724609375,-74.00419887160172,2022-04-01T04:06:54.220378Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730255126953125,-74.00474314405969,2022-04-01T04:07:09.977135Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730133056640625,-74.00573983313137,2022-04-01T04:07:25.785548Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73016357421875,-74.0063962142382,2022-04-01T04:07:41.501136Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730224609375,-74.00686424829507,2022-04-01T04:07:57.186564Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730804443359375,-74.00673932207275,2022-04-01T04:08:12.882947Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73089599609375,-74.00640914433058,2022-04-01T04:08:28.620451Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730804443359375,-74.00524788010476,2022-04-01T04:08:44.41418Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730926513671875,-74.00482824631084,2022-04-01T04:09:00.481313Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.731048583984375,-74.00437040765007,2022-04-01T04:09:16.112679Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730865478515625,-74.00441450435433,2022-04-01T04:09:31.934918Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73052978515625,-74.00458193881306,2022-04-01T04:09:47.672948Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729705810546875,-74.00505509977519,2022-04-01T04:10:03.579741Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72918701171875,-74.00523857648407,2022-04-01T04:10:19.325018Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.728607177734375,-74.00565979428151,2022-04-01T04:10:35.098525Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.728759765625,-74.00698286804669,2022-04-01T04:10:50.807099Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729217529296875,-74.00701928890683,2022-04-01T04:11:06.220166Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729461669921875,-74.0067989800608,2022-04-01T04:11:22.539475Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7293701171875,-74.0055315573101,2022-04-01T04:11:38.175397Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7293701171875,-74.00542637497436,2022-04-01T04:11:53.916262Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7293701171875,-74.00542637497436,2022-04-01T04:12:09.626028Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729522705078125,-74.0049435818236,2022-04-01T04:12:25.270365Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72998046875,-74.00342456326285,2022-04-01T04:12:40.932198Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730377197265625,-74.00221573769349,2022-04-01T04:12:56.615569Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730438232421875,-74.00210343120608,2022-04-01T04:13:12.275847Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73046875,-74.00199750068681,2022-04-01T04:13:27.945036Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730804443359375,-74.00154834454017,2022-04-01T04:13:43.50475Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73095703125,-74.00147096176886,2022-04-01T04:13:59.168195Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.731536865234375,-74.00106891060227,2022-04-01T04:14:14.910975Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.731536865234375,-74.00061014360438,2022-04-01T04:14:30.532384Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730865478515625,-73.99932274563841,2022-04-01T04:14:46.297724Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73040771484375,-73.99840708669147,2022-04-01T04:15:01.968352Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73040771484375,-73.99838447042954,2022-04-01T04:15:17.634707Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73040771484375,-73.99838447042954,2022-04-01T04:15:33.331075Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73040771484375,-73.9983824193244,2022-04-01T04:15:49.094097Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.9981426021015,2022-04-01T04:16:04.963879Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.9981438446981,2022-04-01T04:16:20.508284Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.9981438446981,2022-04-01T04:16:35.964445Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.9981438446981,2022-04-01T04:16:51.532883Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.9981438446981,2022-04-01T04:17:06.64797Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.9981438446981,2022-04-01T04:17:22.671052Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.99814384469686,2022-04-01T04:17:37.781626Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.99814384472027,2022-04-01T04:17:52.966657Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.9981438446981,2022-04-01T04:18:11.478281Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.99814384469651,2022-04-01T04:18:24.790948Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.9981438446981,2022-04-01T04:18:40.267528Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73028564453125,-73.99813617162769,2022-04-01T04:18:55.874945Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730255126953125,-73.99808365270702,2022-04-01T04:19:13.100936Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729949951171875,-73.99746091722383,2022-04-01T04:19:28.166867Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7293701171875,-73.99787941888536,2022-04-01T04:19:44.224513Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72955322265625,-73.99838939348072,2022-04-01T04:19:59.895224Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729583740234375,-73.99839554314829,2022-04-01T04:20:16.731618Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729736328125,-73.99870081125349,2022-04-01T04:20:32.136517Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730255126953125,-73.99976063231844,2022-04-01T04:20:48.22053Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730499267578125,-74.00032899901557,2022-04-01T04:21:04.077118Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730682373046875,-74.00066801115732,2022-04-01T04:21:19.76827Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730804443359375,-74.00086526588483,2022-04-01T04:21:35.423708Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730865478515625,-74.00102080932595,2022-04-01T04:21:51.120264Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73089599609375,-74.00102582611261,2022-04-01T04:22:06.816046Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73089599609375,-74.00102582611261,2022-04-01T04:22:22.669103Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730987548828125,-74.00125467943829,2022-04-01T04:22:38.443018Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7314453125,-74.00113979780458,2022-04-01T04:22:54.027333Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.731689453125,-74.00097701928651,2022-04-01T04:23:09.021751Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73260498046875,-74.00031456217805,2022-04-01T04:23:25.494698Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.733612060546875,-74.001504577121,2022-04-01T04:23:57.780314Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7333984375,-74.00245505383144,2022-04-01T04:24:14.231432Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7333984375,-74.00246050950092,2022-04-01T04:24:29.92074Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7333984375,-74.00246050950092,2022-04-01T04:24:45.622822Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.733306884765625,-74.0027161116389,2022-04-01T04:25:01.292107Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73248291015625,-74.00344548690337,2022-04-01T04:25:16.913958Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.732452392578125,-74.00345988607123,2022-04-01T04:25:32.603311Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.73248291015625,-74.00345716822547,2022-04-01T04:25:48.314669Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.731781005859375,-74.00385990409372,2022-04-01T04:26:04.058913Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730560302734375,-74.0045588100101,2022-04-01T04:26:19.654588Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729705810546875,-74.00500576325045,2022-04-01T04:26:35.286926Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729705810546875,-74.00501947953556,2022-04-01T04:26:50.993897Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729705810546875,-74.00501947953556,2022-04-01T04:27:06.725934Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729705810546875,-74.00501947953556,2022-04-01T04:27:22.396978Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72967529296875,-74.00507479736969,2022-04-01T04:27:38.199049Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72967529296875,-74.00507479736969,2022-04-01T04:27:53.918112Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72967529296875,-74.00507479736969,2022-04-01T04:28:09.641254Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72967529296875,-74.00507479736969,2022-04-01T04:28:25.38729Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72967529296875,-74.00507479736969,2022-04-01T04:28:41.181255Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729583740234375,-74.00485415506819,2022-04-01T04:28:56.885991Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730072021484375,-74.00316104069037,2022-04-01T04:29:12.543962Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730072021484375,-74.00234317937108,2022-04-01T04:29:28.193377Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.730072021484375,-74.00234101673709,2022-04-01T04:29:43.951065Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72955322265625,-74.00198682936396,2022-04-01T04:29:59.414757Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.729217529296875,-74.00134949007021,2022-04-01T04:30:15.116378Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.728790283203125,-74.00149739155525,2022-04-01T04:30:30.773412Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7286376953125,-74.00164832768792,2022-04-01T04:30:46.559074Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.728668212890625,-74.00162684335054,2022-04-01T04:31:02.275273Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.728668212890625,-74.00162684335054,2022-04-01T04:31:17.921697Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7286376953125,-74.00164589450884,2022-04-01T04:31:33.690789Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72821044921875,-74.00198301569885,2022-04-01T04:31:49.184102Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72821044921875,-74.00198089943994,2022-04-01T04:32:04.7182Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72821044921875,-74.00198089943994,2022-04-01T04:32:20.40486Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72821044921875,-74.00198089943994,2022-04-01T04:32:36.17121Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72796630859375,-74.00218238682243,2022-04-01T04:32:51.964323Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72772216796875,-74.00169026932883,2022-04-01T04:33:07.71343Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.72772216796875,-74.00168005077334,2022-04-01T04:33:23.433109Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7271728515625,-74.00057360117299,2022-04-01T04:33:39.164795Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.726348876953125,-73.99892581379393,2022-04-01T04:33:54.748469Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.725799560546875,-73.99781044390308,2022-04-01T04:34:10.44796Z
4026b7e2b949a25312a6ba7a038e852b1a927ff6,40.7254638671875,-73.99717551168449,2022-04-01T04:34:26.144601Z
